"","gene_name","neighbor1","neighbor2","neighbor_diff","abs_neighbor_diff"
"2865","SORBI_3006G086600",0,1,-1,1
"2866","SORBI_3006G086700",0,1,-1,1
"2867","SORBI_3006G087200",0,0,0,0
"2868","SORBI_3006G087500",0,3,-3,3
"2869","SORBI_3006G088000",0,0,0,0
"2870","SORBI_3006G089300",0,0,0,0
"2871","SORBI_3006G089400",0,0,0,0
"2872","SORBI_3006G090000",0,0,0,0
"2873","SORBI_3006G090300",0,2,-2,2
"2874","SORBI_3006G090400",0,0,0,0
"2875","SORBI_3006G090500",0,1,-1,1
"2876","SORBI_3006G091100",0,1,-1,1
"2877","SORBI_3006G092400",0,1,-1,1
"2878","SORBI_3006G092500",0,16,-16,16
"2879","SORBI_3006G093200",0,0,0,0
"2880","SORBI_3006G093800",0,0,0,0
"2881","SORBI_3006G095400",0,2,-2,2
"2882","SORBI_3006G095600",0,0,0,0
"2883","SORBI_3006G097200",0,0,0,0
"2884","SORBI_3006G097500",0,0,0,0
"2885","SORBI_3006G097800",0,6,-6,6
"2886","SORBI_3006G099700",0,2,-2,2
"2887","SORBI_3006G099900",0,0,0,0
"2888","SORBI_3006G100200",0,0,0,0
"2889","SORBI_3006G101100",0,1,-1,1
"2890","SORBI_3006G101800",0,1,-1,1
"2891","SORBI_3006G102500",0,0,0,0
"2892","SORBI_3006G103900",0,0,0,0
"2893","SORBI_3006G104300",0,3,-3,3
"2894","SORBI_3006G105600",0,0,0,0
"2895","SORBI_3006G106300",0,1,-1,1
"2896","SORBI_3006G107700",0,0,0,0
"2897","SORBI_3006G108832",0,0,0,0
"2898","SORBI_3006G109300",0,1,-1,1
"2899","SORBI_3006G111600",0,1,-1,1
"2900","SORBI_3006G111700",0,1,-1,1
"2901","SORBI_3006G111800",0,1,-1,1
"2902","SORBI_3006G112800",0,1,-1,1
"2903","SORBI_3006G114300",0,0,0,0
"2904","SORBI_3006G116000",0,0,0,0
"2905","SORBI_3006G116500",0,1,-1,1
"2906","SORBI_3006G117500",1,0,1,1
"2907","SORBI_3006G119300",0,2,-2,2
"2908","SORBI_3006G120600",0,4,-4,4
"2909","SORBI_3006G121400",0,0,0,0
"2910","SORBI_3006G122400",0,5,-5,5
"2911","SORBI_3006G122800",0,2,-2,2
"2912","SORBI_3006G124000",0,76,-76,76
"2913","SORBI_3006G124400",0,1,-1,1
"2914","SORBI_3006G125000",2,0,2,2
"2915","SORBI_3006G125500",0,2,-2,2
"2916","SORBI_3006G125700",0,1,-1,1
"2917","SORBI_3006G126400",0,0,0,0
"2918","SORBI_3006G126800",0,1,-1,1
"2919","SORBI_3006G127500",0,0,0,0
"2920","SORBI_3006G127900",0,3,-3,3
"2921","SORBI_3006G128400",0,1,-1,1
"2922","SORBI_3006G129000",0,1,-1,1
"2923","SORBI_3006G129900",0,0,0,0
"2924","SORBI_3006G130800",0,0,0,0
"2925","SORBI_3006G131200",0,2,-2,2
"2926","SORBI_3006G131600",0,1,-1,1
"2927","SORBI_3006G131800",0,0,0,0
"2928","SORBI_3006G132300",0,0,0,0
"2929","SORBI_3006G132500",0,0,0,0
"2930","SORBI_3006G133600",0,0,0,0
"2931","SORBI_3006G134200",1,0,1,1
"2932","SORBI_3006G134900",0,0,0,0
"2933","SORBI_3006G135000",0,3,-3,3
"2934","SORBI_3006G135100",0,0,0,0
"2935","SORBI_3006G135575",0,0,0,0
"2936","SORBI_3006G135900",0,1,-1,1
"2937","SORBI_3006G136000",0,1,-1,1
"2938","SORBI_3006G136800",0,5,-5,5
"2939","SORBI_3006G137400",0,0,0,0
"2940","SORBI_3006G138200",0,2,-2,2
"2941","SORBI_3006G138300",0,1,-1,1
"2942","SORBI_3006G138400",0,1,-1,1
"2943","SORBI_3006G138500",0,4,-4,4
"2944","SORBI_3006G138800",0,0,0,0
"2945","SORBI_3006G142500",0,0,0,0
"2946","SORBI_3006G142775",1,1,0,0
"2947","SORBI_3006G143200",0,1,-1,1
"2948","SORBI_3006G143300",0,1,-1,1
"2949","SORBI_3006G143400",0,6,-6,6
"2950","SORBI_3006G144300",0,0,0,0
"2951","SORBI_3006G144700",0,0,0,0
"2952","SORBI_3006G147400",0,1,-1,1
"2953","SORBI_3006G147450",0,1,-1,1
"2954","SORBI_3006G147700",0,4,-4,4
"2955","SORBI_3006G147800",0,0,0,0
"2956","SORBI_3006G148000",0,0,0,0
"2957","SORBI_3006G148800",0,2,-2,2
"2958","SORBI_3006G148900",0,0,0,0
"2959","SORBI_3006G149400",0,1,-1,1
"2960","SORBI_3006G149700",0,1,-1,1
"2961","SORBI_3006G150100",0,0,0,0
"2962","SORBI_3006G150600",0,1,-1,1
"2963","SORBI_3006G150700",0,0,0,0
"2964","SORBI_3006G153100",0,1,-1,1
"2965","SORBI_3006G153500",0,0,0,0
"2966","SORBI_3006G154400",0,0,0,0
"2967","SORBI_3006G154500",0,6,-6,6
"2968","SORBI_3006G154800",1,7,-6,6
"2969","SORBI_3006G155500",0,1,-1,1
"2970","SORBI_3006G155800",0,0,0,0
"2971","SORBI_3006G156300",0,2,-2,2
"2972","SORBI_3006G157000",0,1,-1,1
"2973","SORBI_3006G158600",0,17,-17,17
"2974","SORBI_3006G158700",1,0,1,1
"2975","SORBI_3006G159100",0,2,-2,2
"2976","SORBI_3006G159300",0,2,-2,2
"2977","SORBI_3006G159400",0,1,-1,1
"2978","SORBI_3006G159600",0,1,-1,1
"2979","SORBI_3006G159900",0,0,0,0
"2980","SORBI_3006G160000",0,2,-2,2
"2981","SORBI_3006G160500",0,0,0,0
"2982","SORBI_3006G160600",0,0,0,0
"2983","SORBI_3006G160700",0,0,0,0
"2984","SORBI_3006G161100",0,1,-1,1
"2985","SORBI_3006G162000",0,1,-1,1
"2986","SORBI_3006G163000",0,2,-2,2
"2987","SORBI_3006G163900",0,12,-12,12
"2988","SORBI_3006G165100",0,0,0,0
"2989","SORBI_3006G165400",0,11,-11,11
"2990","SORBI_3006G166000",0,4,-4,4
"2991","SORBI_3006G166300",0,0,0,0
"2992","SORBI_3006G166601",0,0,0,0
"2993","SORBI_3006G167500",1,0,1,1
"2994","SORBI_3006G167800",0,0,0,0
"2995","SORBI_3006G168300",1,2,-1,1
"2996","SORBI_3006G168900",0,0,0,0
"2997","SORBI_3006G169200",0,0,0,0
"2998","SORBI_3006G169900",0,0,0,0
"2999","SORBI_3006G170000",0,0,0,0
"3000","SORBI_3006G170100",0,0,0,0
"3001","SORBI_3006G172700",0,0,0,0
"3002","SORBI_3006G173000",3,0,3,3
"3003","SORBI_3006G173900",0,3,-3,3
"3004","SORBI_3006G175500",0,2,-2,2
"3005","SORBI_3006G175800",0,0,0,0
"3006","SORBI_3006G176400",0,0,0,0
"3007","SORBI_3006G178100",0,2,-2,2
"3008","SORBI_3006G178800",0,0,0,0
"3009","SORBI_3006G179000",0,1,-1,1
"3010","SORBI_3006G179500",0,1,-1,1
"3011","SORBI_3006G180700",0,2,-2,2
"3012","SORBI_3006G180900",0,0,0,0
"3013","SORBI_3006G181600",0,0,0,0
"3014","SORBI_3006G181800",0,0,0,0
"3015","SORBI_3006G181900",0,0,0,0
"3016","SORBI_3006G182100",0,0,0,0
"3017","SORBI_3006G182800",0,1,-1,1
"3018","SORBI_3006G183200",0,1,-1,1
"3019","SORBI_3006G183400",0,7,-7,7
"3020","SORBI_3006G184300",0,8,-8,8
"3021","SORBI_3006G184400",0,0,0,0
"3022","SORBI_3006G184800",1,0,1,1
"3023","SORBI_3006G185800",1,0,1,1
"3024","SORBI_3006G186000",0,0,0,0
"3025","SORBI_3006G186700",2,0,2,2
"3026","SORBI_3006G187000",0,0,0,0
"3027","SORBI_3006G187200",0,1,-1,1
"3028","SORBI_3006G187900",0,0,0,0
"3029","SORBI_3006G188200",0,0,0,0
"3030","SORBI_3006G188400",1,1,0,0
"3031","SORBI_3006G188600",0,0,0,0
"3032","SORBI_3006G190000",0,0,0,0
"3033","SORBI_3006G190100",0,196,-196,196
"3034","SORBI_3006G191600",0,79,-79,79
"3035","SORBI_3006G191800",0,1,-1,1
"3036","SORBI_3006G192100",0,1,-1,1
"3037","SORBI_3006G192500",0,1,-1,1
"3038","SORBI_3006G193300",0,1,-1,1
"3039","SORBI_3006G194100",0,1,-1,1
"3040","SORBI_3006G194150",0,8,-8,8
"3041","SORBI_3006G194300",0,16,-16,16
"3042","SORBI_3006G195500",0,2,-2,2
"3043","SORBI_3006G196200",0,0,0,0
"3044","SORBI_3006G196600",0,2,-2,2
"3045","SORBI_3006G196700",0,0,0,0
"3046","SORBI_3006G197400",0,0,0,0
"3047","SORBI_3006G197700",0,1,-1,1
"3048","SORBI_3006G197800",0,2,-2,2
"3049","SORBI_3006G198600",0,2,-2,2
"3050","SORBI_3006G201300",0,0,0,0
"3051","SORBI_3006G201400",0,5,-5,5
"3052","SORBI_3006G201700",0,5,-5,5
"3053","SORBI_3006G204100",0,1,-1,1
"3054","SORBI_3006G204300",0,1,-1,1
"3055","SORBI_3006G204700",0,0,0,0
"3056","SORBI_3006G205200",0,3,-3,3
"3057","SORBI_3006G205600",1,0,1,1
"3058","SORBI_3006G206200",0,3,-3,3
"3059","SORBI_3006G206800",0,1,-1,1
"3060","SORBI_3006G207000",0,0,0,0
"3061","SORBI_3006G207100",0,1,-1,1
"3062","SORBI_3006G207500",0,0,0,0
"3063","SORBI_3006G208300",0,0,0,0
"3064","SORBI_3006G209400",0,1,-1,1
"3065","SORBI_3006G209600",0,0,0,0
"3066","SORBI_3006G210300",1,0,1,1
"3067","SORBI_3006G210900",0,0,0,0
"3068","SORBI_3006G211000",0,0,0,0
"3069","SORBI_3006G211400",0,2,-2,2
"3070","SORBI_3006G212200",1,0,1,1
"3071","SORBI_3006G212400",0,1,-1,1
"3072","SORBI_3006G212800",0,1,-1,1
"3073","SORBI_3006G213400",0,1,-1,1
"3074","SORBI_3006G213500",0,2,-2,2
"3075","SORBI_3006G214000",0,1,-1,1
"3076","SORBI_3006G214500",0,1,-1,1
"3077","SORBI_3006G214600",0,1,-1,1
"3078","SORBI_3006G215400",0,2,-2,2
"3079","SORBI_3006G215600",0,0,0,0
"3080","SORBI_3006G216300",1,4,-3,3
"3081","SORBI_3006G216400",0,2,-2,2
"3082","SORBI_3006G217300",0,1,-1,1
"3083","SORBI_3006G217800",0,0,0,0
"3084","SORBI_3006G217900",0,4,-4,4
"3085","SORBI_3006G219000",0,0,0,0
"3086","SORBI_3006G219300",0,1,-1,1
"3087","SORBI_3006G220200",0,1,-1,1
"3088","SORBI_3006G220500",0,0,0,0
"3089","SORBI_3006G221600",1,2,-1,1
"3090","SORBI_3006G223101",0,0,0,0
"3091","SORBI_3006G225400",0,2,-2,2
"3092","SORBI_3006G225800",0,1,-1,1
"3093","SORBI_3006G226100",0,2,-2,2
"3094","SORBI_3006G227750",0,4,-4,4
"3095","SORBI_3006G228833",0,0,0,0
"3096","SORBI_3006G230300",0,1,-1,1
"3097","SORBI_3006G230500",0,2,-2,2
"3098","SORBI_3006G230700",0,0,0,0
"3099","SORBI_3006G230800",0,12,-12,12
"3100","SORBI_3006G231266",0,0,0,0
"3101","SORBI_3006G231332",1,0,1,1
"3102","SORBI_3006G232100",1,0,1,1
"3103","SORBI_3006G232300",0,0,0,0
"3104","SORBI_3006G232400",0,0,0,0
"3105","SORBI_3006G233100",0,1,-1,1
"3106","SORBI_3006G233600",0,0,0,0
"3107","SORBI_3006G234601",1,0,1,1
"3108","SORBI_3006G234900",0,0,0,0
"3109","SORBI_3006G237100",0,0,0,0
"3110","SORBI_3006G238000",0,0,0,0
"3111","SORBI_3006G239300",0,0,0,0
"3112","SORBI_3006G240300",0,2,-2,2
"3113","SORBI_3006G240500",0,0,0,0
"3114","SORBI_3006G242000",1,0,1,1
"3115","SORBI_3006G242100",0,0,0,0
"3116","SORBI_3006G242500",0,0,0,0
"3117","SORBI_3006G242900",0,0,0,0
"3118","SORBI_3006G243000",0,0,0,0
"3119","SORBI_3006G243100",0,1,-1,1
"3120","SORBI_3006G243700",0,0,0,0
"3121","SORBI_3006G244500",0,0,0,0
"3122","SORBI_3006G244800",0,1,-1,1
"3123","SORBI_3006G245500",0,1,-1,1
"3124","SORBI_3006G247100",0,1,-1,1
"3125","SORBI_3006G247800",0,0,0,0
"3126","SORBI_3006G247900",0,0,0,0
"3127","SORBI_3006G248300",0,0,0,0
"3128","SORBI_3006G248900",0,1,-1,1
"3129","SORBI_3006G249300",0,1,-1,1
"3130","SORBI_3006G249400",0,1,-1,1
"3131","SORBI_3006G249500",0,1,-1,1
"3132","SORBI_3006G250100",0,0,0,0
"3133","SORBI_3006G251600",0,0,0,0
"3134","SORBI_3006G252600",0,0,0,0
"3135","SORBI_3006G253801",0,1,-1,1
"3136","SORBI_3006G255300",0,0,0,0
"3137","SORBI_3006G255600",0,0,0,0
"3138","SORBI_3006G257700",1,0,1,1
"3139","SORBI_3006G257900",0,2,-2,2
"3140","SORBI_3006G258700",0,2,-2,2
"3141","SORBI_3006G259000",0,0,0,0
"3142","SORBI_3006G260200",0,1,-1,1
"3143","SORBI_3006G260300",0,3,-3,3
"3144","SORBI_3006G261200",1,0,1,1
"3145","SORBI_3006G261500",1,0,1,1
"3146","SORBI_3006G263300",0,3,-3,3
"3147","SORBI_3006G263600",1,0,1,1
"3148","SORBI_3006G264201",0,1,-1,1
"3149","SORBI_3006G264300",0,0,0,0
"3150","SORBI_3006G265200",0,1,-1,1
"3151","SORBI_3006G266200",0,1,-1,1
"3152","SORBI_3006G267000",0,1,-1,1
"3153","SORBI_3006G269200",0,19,-19,19
"3154","SORBI_3006G269700",0,1,-1,1
"3155","SORBI_3006G269900",0,0,0,0
"3156","SORBI_3006G270100",0,0,0,0
"3157","SORBI_3006G270200",0,1,-1,1
"3158","SORBI_3006G271500",1,0,1,1
"3159","SORBI_3006G271900",0,2,-2,2
"3160","SORBI_3006G272700",0,0,0,0
"3161","SORBI_3006G273000",1,0,1,1
"3162","SORBI_3006G273400",0,3,-3,3
"3163","SORBI_3006G273600",0,1,-1,1
"3164","SORBI_3006G273800",0,0,0,0
"3165","SORBI_3006G274300",1,0,1,1
"3166","SORBI_3006G274400",0,2,-2,2
"3167","SORBI_3006G274700",0,0,0,0
"3168","SORBI_3006G274866",0,2,-2,2
"3169","SORBI_3006G277600",0,0,0,0
"3170","SORBI_3006G277800",0,0,0,0
"3171","SORBI_3006G278000",0,1,-1,1
"3172","SORBI_3006G278500",0,2,-2,2
"3173","SORBI_3006G279800",1,0,1,1
"3174","SORBI_3006G281066",0,1,-1,1
"3175","SORBI_3006G281400",0,1,-1,1
"3176","SORBI_3006G282300",0,0,0,0
"3177","SORBI_3007G000200",0,1,-1,1
"3178","SORBI_3007G000500",0,0,0,0
"3179","SORBI_3007G002200",0,1,-1,1
"3180","SORBI_3007G003400",0,0,0,0
"3181","SORBI_3007G003500",0,0,0,0
"3182","SORBI_3007G006200",0,0,0,0
"3183","SORBI_3007G006501",0,0,0,0
"3184","SORBI_3007G006600",0,1,-1,1
"3185","SORBI_3007G007800",0,0,0,0
"3186","SORBI_3007G008300",0,3,-3,3
"3187","SORBI_3007G011000",0,1,-1,1
"3188","SORBI_3007G011200",1,0,1,1
"3189","SORBI_3007G013000",0,0,0,0
"3190","SORBI_3007G015300",0,1,-1,1
"3191","SORBI_3007G015600",0,1,-1,1
"3192","SORBI_3007G016300",0,1,-1,1
"3193","SORBI_3007G016600",0,0,0,0
"3194","SORBI_3007G016800",0,1,-1,1
"3195","SORBI_3007G018900",0,1,-1,1
"3196","SORBI_3007G019600",0,0,0,0
"3197","SORBI_3007G019800",0,1,-1,1
"3198","SORBI_3007G022200",0,0,0,0
"3199","SORBI_3007G022600",0,2,-2,2
"3200","SORBI_3007G023300",0,0,0,0
"3201","SORBI_3007G023700",0,2,-2,2
"3202","SORBI_3007G025500",0,3,-3,3
"3203","SORBI_3007G026800",0,1,-1,1
"3204","SORBI_3007G027000",0,1,-1,1
"3205","SORBI_3007G027100",0,2,-2,2
"3206","SORBI_3007G027900",0,2,-2,2
"3207","SORBI_3007G029200",0,0,0,0
"3208","SORBI_3007G030700",0,1,-1,1
"3209","SORBI_3007G030800",0,0,0,0
"3210","SORBI_3007G034500",0,3,-3,3
"3211","SORBI_3007G034600",0,1,-1,1
"3212","SORBI_3007G035300",0,0,0,0
"3213","SORBI_3007G035700",0,1,-1,1
"3214","SORBI_3007G036700",0,2,-2,2
"3215","SORBI_3007G036900",0,0,0,0
"3216","SORBI_3007G037000",0,1,-1,1
"3217","SORBI_3007G038700",0,1,-1,1
"3218","SORBI_3007G044300",0,0,0,0
"3219","SORBI_3007G047400",1,2,-1,1
"3220","SORBI_3007G047450",1,0,1,1
"3221","SORBI_3007G050800",0,2,-2,2
"3222","SORBI_3007G051800",3,2,1,1
"3223","SORBI_3007G052800",0,1,-1,1
"3224","SORBI_3007G052900",0,0,0,0
"3225","SORBI_3007G053800",0,1,-1,1
"3226","SORBI_3007G058100",1,0,1,1
"3227","SORBI_3007G059900",0,1,-1,1
"3228","SORBI_3007G060600",0,3,-3,3
"3229","SORBI_3007G060900",1,1,0,0
"3230","SORBI_3007G062100",0,2,-2,2
"3231","SORBI_3007G063100",0,0,0,0
"3232","SORBI_3007G064800",0,14,-14,14
"3233","SORBI_3007G068900",0,2,-2,2
"3234","SORBI_3007G069600",0,1,-1,1
"3235","SORBI_3007G071900",0,0,0,0
"3236","SORBI_3007G071950",0,1,-1,1
"3237","SORBI_3007G072000",0,0,0,0
"3238","SORBI_3007G072100",0,0,0,0
"3239","SORBI_3007G072300",0,1,-1,1
"3240","SORBI_3007G074000",0,0,0,0
"3241","SORBI_3007G074200",0,0,0,0
"3242","SORBI_3007G075200",0,1,-1,1
"3243","SORBI_3007G075700",1,1,0,0
"3244","SORBI_3007G075800",0,0,0,0
"3245","SORBI_3007G076000",2,0,2,2
"3246","SORBI_3007G076700",0,1,-1,1
"3247","SORBI_3007G076800",0,1,-1,1
"3248","SORBI_3007G077100",1,0,1,1
"3249","SORBI_3007G077200",0,0,0,0
"3250","SORBI_3007G077700",0,1,-1,1
"3251","SORBI_3007G080500",0,0,0,0
"3252","SORBI_3007G085000",0,0,0,0
"3253","SORBI_3007G085001",0,0,0,0
"3254","SORBI_3007G085800",0,4,-4,4
"3255","SORBI_3007G088000",0,1,-1,1
"3256","SORBI_3007G089800",0,1,-1,1
"3257","SORBI_3007G090400",0,0,0,0
"3258","SORBI_3007G090436",0,2,-2,2
"3259","SORBI_3007G090463",1,0,1,1
"3260","SORBI_3007G090537",0,0,0,0
"3261","SORBI_3007G091100",0,0,0,0
"3262","SORBI_3007G092000",0,9,-9,9
"3263","SORBI_3007G092200",0,2,-2,2
"3264","SORBI_3007G094200",0,2,-2,2
"3265","SORBI_3007G096700",0,1,-1,1
"3266","SORBI_3007G096800",1,0,1,1
"3267","SORBI_3007G097000",0,6,-6,6
"3268","SORBI_3007G099200",0,1,-1,1
"3269","SORBI_3007G099966",0,0,0,0
"3270","SORBI_3007G100425",0,0,0,0
"3271","SORBI_3007G100500",0,1,-1,1
"3272","SORBI_3007G106300",0,0,0,0
"3273","SORBI_3007G106900",0,1,-1,1
"3274","SORBI_3007G107000",0,0,0,0
"3275","SORBI_3007G107600",0,2,-2,2
"3276","SORBI_3007G109800",0,4,-4,4
"3277","SORBI_3007G109900",0,1,-1,1
"3278","SORBI_3007G114401",1,0,1,1
"3279","SORBI_3007G115400",0,0,0,0
"3280","SORBI_3007G116000",0,2,-2,2
"3281","SORBI_3007G116400",0,0,0,0
"3282","SORBI_3007G116500",0,0,0,0
"3283","SORBI_3007G118200",0,0,0,0
"3284","SORBI_3007G120401",0,0,0,0
"3285","SORBI_3007G121300",0,4,-4,4
"3286","SORBI_3007G121600",0,0,0,0
"3287","SORBI_3007G122500",1,0,1,1
"3288","SORBI_3007G123900",0,0,0,0
"3289","SORBI_3007G124100",0,9,-9,9
"3290","SORBI_3007G124200",0,23,-23,23
"3291","SORBI_3007G124301",0,0,0,0
"3292","SORBI_3007G124400",0,1,-1,1
"3293","SORBI_3007G124800",0,0,0,0
"3294","SORBI_3007G125300",0,0,0,0
"3295","SORBI_3007G126000",0,0,0,0
"3296","SORBI_3007G126100",0,2,-2,2
"3297","SORBI_3007G126300",0,1,-1,1
"3298","SORBI_3007G130000",0,1,-1,1
"3299","SORBI_3007G132000",0,0,0,0
"3300","SORBI_3007G135800",0,0,0,0
"3301","SORBI_3007G136500",0,3,-3,3
"3302","SORBI_3007G137350",0,1,-1,1
"3303","SORBI_3007G137700",0,0,0,0
"3304","SORBI_3007G137800",0,0,0,0
"3305","SORBI_3007G139600",0,2,-2,2
"3306","SORBI_3007G140200",0,0,0,0
"3307","SORBI_3007G140900",0,0,0,0
"3308","SORBI_3007G141200",0,4,-4,4
"3309","SORBI_3007G141700",0,0,0,0
"3310","SORBI_3007G142100",0,0,0,0
"3311","SORBI_3007G142200",0,0,0,0
"3312","SORBI_3007G142900",0,0,0,0
"3313","SORBI_3007G143400",0,0,0,0
"3314","SORBI_3007G143700",0,0,0,0
"3315","SORBI_3007G143900",0,3,-3,3
"3316","SORBI_3007G144300",0,1,-1,1
"3317","SORBI_3007G144600",0,1,-1,1
"3318","SORBI_3007G145000",1,0,1,1
"3319","SORBI_3007G145200",0,0,0,0
"3320","SORBI_3007G145600",0,3,-3,3
"3321","SORBI_3007G147200",0,0,0,0
"3322","SORBI_3007G148200",0,3,-3,3
"3323","SORBI_3007G149200",0,2,-2,2
"3324","SORBI_3007G149600",0,1,-1,1
"3325","SORBI_3007G150000",0,0,0,0
"3326","SORBI_3007G150200",0,2,-2,2
"3327","SORBI_3007G150700",0,2,-2,2
"3328","SORBI_3007G150800",0,1,-1,1
"3329","SORBI_3007G151100",0,2,-2,2
"3330","SORBI_3007G151900",0,3,-3,3
"3331","SORBI_3007G152300",0,0,0,0
"3332","SORBI_3007G152800",0,3,-3,3
"3333","SORBI_3007G152900",0,2,-2,2
"3334","SORBI_3007G153600",0,1,-1,1
"3335","SORBI_3007G153900",0,1,-1,1
"3336","SORBI_3007G154100",1,0,1,1
"3337","SORBI_3007G154500",0,2,-2,2
"3338","SORBI_3007G154701",0,0,0,0
"3339","SORBI_3007G155000",0,0,0,0
"3340","SORBI_3007G155600",0,2,-2,2
"3341","SORBI_3007G155700",0,1,-1,1
"3342","SORBI_3007G156300",0,0,0,0
"3343","SORBI_3007G156500",0,7,-7,7
"3344","SORBI_3007G156700",0,1,-1,1
"3345","SORBI_3007G156900",0,0,0,0
"3346","SORBI_3007G157900",0,0,0,0
"3347","SORBI_3007G158200",0,0,0,0
"3348","SORBI_3007G158300",0,0,0,0
"3349","SORBI_3007G159800",0,1,-1,1
"3350","SORBI_3007G160300",0,2,-2,2
"3351","SORBI_3007G160400",0,0,0,0
"3352","SORBI_3007G161500",0,0,0,0
"3353","SORBI_3007G162000",0,0,0,0
"3354","SORBI_3007G163001",1,0,1,1
"3355","SORBI_3007G164750",0,0,0,0
"3356","SORBI_3007G165701",0,4,-4,4
"3357","SORBI_3007G165800",0,1,-1,1
"3358","SORBI_3007G168000",0,0,0,0
"3359","SORBI_3007G168900",0,2,-2,2
"3360","SORBI_3007G170100",0,1,-1,1
"3361","SORBI_3007G171000",0,6,-6,6
"3362","SORBI_3007G171200",0,0,0,0
"3363","SORBI_3007G171800",0,3,-3,3
"3364","SORBI_3007G173200",0,0,0,0
"3365","SORBI_3007G173300",0,0,0,0
"3366","SORBI_3007G173901",0,0,0,0
"3367","SORBI_3007G174000",0,0,0,0
"3368","SORBI_3007G175701",0,1,-1,1
"3369","SORBI_3007G176900",0,2,-2,2
"3370","SORBI_3007G177100",0,15,-15,15
"3371","SORBI_3007G178000",0,0,0,0
"3372","SORBI_3007G179400",0,0,0,0
"3373","SORBI_3007G179750",1,0,1,1
"3374","SORBI_3007G179800",0,1,-1,1
"3375","SORBI_3007G179900",0,1,-1,1
"3376","SORBI_3007G180300",0,9,-9,9
"3377","SORBI_3007G181500",0,1,-1,1
"3378","SORBI_3007G181600",0,0,0,0
"3379","SORBI_3007G181900",0,1,-1,1
"3380","SORBI_3007G183200",0,2,-2,2
"3381","SORBI_3007G183400",0,1,-1,1
"3382","SORBI_3007G184700",0,2,-2,2
"3383","SORBI_3007G185100",0,1,-1,1
"3384","SORBI_3007G185200",0,0,0,0
"3385","SORBI_3007G185600",0,0,0,0
"3386","SORBI_3007G185700",0,1,-1,1
"3387","SORBI_3007G186200",0,1,-1,1
"3388","SORBI_3007G187700",0,2,-2,2
"3389","SORBI_3007G187800",0,3,-3,3
"3390","SORBI_3007G188001",0,2,-2,2
"3391","SORBI_3007G188100",0,1,-1,1
"3392","SORBI_3007G189200",0,1,-1,1
"3393","SORBI_3007G189800",1,0,1,1
"3394","SORBI_3007G190700",0,2,-2,2
"3395","SORBI_3007G191600",0,0,0,0
"3396","SORBI_3007G192000",0,0,0,0
"3397","SORBI_3007G192300",0,0,0,0
"3398","SORBI_3007G192900",0,1,-1,1
"3399","SORBI_3007G193800",0,1,-1,1
"3400","SORBI_3007G194100",0,0,0,0
"3401","SORBI_3007G194700",0,2,-2,2
"3402","SORBI_3007G195100",0,0,0,0
"3403","SORBI_3007G195800",0,2,-2,2
"3404","SORBI_3007G196600",0,0,0,0
"3405","SORBI_3007G198000",0,0,0,0
"3406","SORBI_3007G198100",0,1,-1,1
"3407","SORBI_3007G200100",0,0,0,0
"3408","SORBI_3007G201100",0,0,0,0
"3409","SORBI_3007G201500",0,0,0,0
"3410","SORBI_3007G202360",0,0,0,0
"3411","SORBI_3007G204100",0,2,-2,2
"3412","SORBI_3007G205500",0,0,0,0
"3413","SORBI_3007G205600",1,0,1,1
"3414","SORBI_3007G207300",0,0,0,0
"3415","SORBI_3007G207800",1,1,0,0
"3416","SORBI_3007G208600",0,0,0,0
"3417","SORBI_3007G210700",0,0,0,0
"3418","SORBI_3007G210801",1,0,1,1
"3419","SORBI_3007G210900",0,0,0,0
"3420","SORBI_3007G211100",0,1,-1,1
"3421","SORBI_3007G212200",1,0,1,1
"3422","SORBI_3007G213100",1,0,1,1
"3423","SORBI_3007G213300",0,1,-1,1
"3424","SORBI_3007G213400",0,3,-3,3
"3425","SORBI_3007G213700",0,1,-1,1
"3426","SORBI_3007G213800",0,17,-17,17
"3427","SORBI_3007G214600",0,4,-4,4
"3428","SORBI_3007G216300",0,3,-3,3
"3429","SORBI_3007G216500",0,1,-1,1
"3430","SORBI_3007G217100",0,2,-2,2
"3431","SORBI_3007G218100",0,0,0,0
"3432","SORBI_3007G218800",0,0,0,0
"3433","SORBI_3007G219900",0,4,-4,4
"3434","SORBI_3007G220300",0,0,0,0
"3435","SORBI_3007G220700",0,2,-2,2
"3436","SORBI_3007G221000",0,2,-2,2
"3437","SORBI_3007G221700",0,0,0,0
"3438","SORBI_3007G221800",0,1,-1,1
"3439","SORBI_3007G223900",0,1,-1,1
"3440","SORBI_3007G224300",0,0,0,0
"3441","SORBI_3007G225300",0,0,0,0
"3442","SORBI_3007G225400",0,0,0,0
"3443","SORBI_3007G225600",0,0,0,0
"3444","SORBI_3007G226300",0,1,-1,1
"3445","SORBI_3007G226800",0,1,-1,1
"3446","SORBI_3007G227500",0,0,0,0
"3447","SORBI_3007G227600",2,2,0,0
"3448","SORBI_3008G000800",0,1,-1,1
"3449","SORBI_3008G002400",0,0,0,0
"3450","SORBI_3008G002700",0,0,0,0
"3451","SORBI_3008G004800",1,0,1,1
"3452","SORBI_3008G004900",0,1,-1,1
"3453","SORBI_3008G005000",0,0,0,0
"3454","SORBI_3008G006100",0,0,0,0
"3455","SORBI_3008G006800",1,0,1,1
"3456","SORBI_3008G007200",0,0,0,0
"3457","SORBI_3008G008400",0,0,0,0
